timestep,total_throughput,agent_0_path,agent_0_cwnd,agent_1_path,agent_1_cwnd,agent_2_path,agent_2_cwnd,agent_3_path,agent_3_cwnd,agent_4_path,agent_4_cwnd,agent_5_path,agent_5_cwnd,agent_6_path,agent_6_cwnd,agent_7_path,agent_7_cwnd,agent_8_path,agent_8_cwnd,agent_9_path,agent_9_cwnd,path_1_load,path_2_load,path_3_load,path_1_loss,path_2_loss,path_3_loss,total_loss
213,103.625,path_1,4.0,path_1,21.38,path_1,13.5,path_1,13.0,path_1,6.0,path_1,7.0,path_1,3.0,path_1,9.0,path_1,19.75,path_1,7.0,93.62,0,0,0.0,0.0,0.0,0.0
214,51.8125,path_1,2.0,path_1,10.69,path_1,6.75,path_1,6.5,path_1,3.0,path_1,3.5,path_1,1.5,path_1,4.5,path_1,9.88,path_1,3.5,103.62,0,0,3.62,0.0,0.0,3.62
215,61.8125,path_1,3.0,path_1,11.69,path_1,7.75,path_1,7.5,path_1,4.0,path_1,4.5,path_1,2.5,path_1,5.5,path_1,10.88,path_1,4.5,51.81,0,0,0.0,0.0,0.0,0.0
216,71.8125,path_1,4.0,path_1,12.69,path_1,8.75,path_1,8.5,path_1,5.0,path_1,5.5,path_1,3.5,path_1,6.5,path_1,11.88,path_1,5.5,61.81,0,0,0.0,0.0,0.0,0.0
217,79.3125,path_1,5.0,path_1,13.69,path_1,9.75,path_1,9.5,path_1,6.0,path_1,6.5,path_3,2.0,path_1,7.5,path_1,12.88,path_1,6.5,71.81,0,0,0.0,0.0,0.0,0.0
218,88.3125,path_1,6.0,path_1,14.69,path_1,10.75,path_1,10.5,path_1,7.0,path_1,7.5,path_1,2.0,path_1,8.5,path_1,13.88,path_1,7.5,77.31,0,2.0,0.0,0.0,0.0,0.0
219,98.3125,path_1,7.0,path_1,15.69,path_1,11.75,path_1,11.5,path_1,8.0,path_1,8.5,path_1,3.0,path_1,9.5,path_1,14.88,path_1,8.5,88.31,0,0,0.0,0.0,0.0,0.0
220,100.8125,path_1,8.0,path_1,16.69,path_1,12.75,path_1,12.5,path_1,9.0,path_1,9.5,path_1,4.0,path_1,10.5,path_1,15.88,path_2,2.0,98.31,0,0,0.0,0.0,0.0,0.0
221,102.8125,path_3,2.0,path_1,17.69,path_1,13.75,path_1,13.5,path_1,10.0,path_1,10.5,path_1,5.0,path_1,11.5,path_1,16.88,path_3,2.0,98.81,2.0,0,0.0,0.0,0.0,0.0
222,110.8125,path_1,2.0,path_1,18.69,path_1,14.75,path_1,14.5,path_1,11.0,path_1,11.5,path_1,6.0,path_1,12.5,path_1,17.88,path_1,2.0,98.81,0,4.0,0.0,0.0,0.0,0.0
223,56.40625,path_1,1.0,path_1,9.34,path_1,7.38,path_1,7.25,path_1,5.5,path_1,5.75,path_1,3.0,path_1,6.25,path_1,8.94,path_3,2.0,110.81,0,0,10.81,0.0,0.0,10.81
224,59.15625,path_1,2.0,path_1,10.34,path_1,8.38,path_3,2.0,path_1,6.5,path_1,6.75,path_1,4.0,path_1,7.25,path_1,9.94,path_1,2.0,54.41,0,2.0,0.0,0.0,0.0,0.0
225,68.15625,path_1,3.0,path_1,11.34,path_1,9.38,path_1,2.0,path_1,7.5,path_1,7.75,path_1,5.0,path_1,8.25,path_1,10.94,path_1,3.0,57.16,0,2.0,0.0,0.0,0.0,0.0
226,68.21875,path_1,4.0,path_1,12.34,path_1,10.38,path_1,3.0,path_1,8.5,path_1,8.75,path_1,6.0,path_1,9.25,path_2,2.0,path_1,4.0,68.16,0,0,0.0,0.0,0.0,0.0
227,74.21875,path_3,2.0,path_1,13.34,path_1,11.38,path_1,4.0,path_1,9.5,path_1,9.75,path_1,7.0,path_1,10.25,path_1,2.0,path_1,5.0,66.22,2.0,0,0.0,0.0,0.0,0.0
228,83.21875,path_1,2.0,path_1,14.34,path_1,12.38,path_1,5.0,path_1,10.5,path_1,10.75,path_1,8.0,path_1,11.25,path_1,3.0,path_1,6.0,72.22,0,2.0,0.0,0.0,0.0,0.0
229,93.21875,path_1,3.0,path_1,15.34,path_1,13.38,path_1,6.0,path_1,11.5,path_1,11.75,path_1,9.0,path_1,12.25,path_1,4.0,path_1,7.0,83.22,0,0,0.0,0.0,0.0,0.0
230,103.21875,path_1,4.0,path_1,16.34,path_1,14.38,path_1,7.0,path_1,12.5,path_1,12.75,path_1,10.0,path_1,13.25,path_1,5.0,path_1,8.0,93.22,0,0,0.0,0.0,0.0,0.0
231,46.421875,path_1,2.0,path_1,8.17,path_3,2.0,path_1,3.5,path_1,6.25,path_1,6.38,path_1,5.0,path_1,6.62,path_1,2.5,path_1,4.0,103.22,0,0,3.22,0.0,0.0,3.22
232,50.046875,path_1,3.0,path_1,9.17,path_1,2.0,path_1,4.5,path_1,7.25,path_2,2.0,path_1,6.0,path_1,7.62,path_1,3.5,path_1,5.0,44.42,0,2.0,0.0,0.0,0.0,0.0
233,52.796875,path_1,4.0,path_1,10.17,path_1,3.0,path_1,5.5,path_3,2.0,path_1,2.0,path_1,7.0,path_1,8.62,path_1,4.5,path_1,6.0,48.05,2.0,0,0.0,0.0,0.0,0.0
