timestep,total_throughput,agent_0_path,agent_0_cwnd,agent_1_path,agent_1_cwnd,agent_2_path,agent_2_cwnd,agent_3_path,agent_3_cwnd,agent_4_path,agent_4_cwnd,agent_5_path,agent_5_cwnd,agent_6_path,agent_6_cwnd,agent_7_path,agent_7_cwnd,agent_8_path,agent_8_cwnd,agent_9_path,agent_9_cwnd,path_1_load,path_2_load,path_3_load,path_1_loss,path_2_loss,path_3_loss,total_loss
36,80.19236875951346,path_1,8.0,path_1,8.01,path_1,8.01,path_1,8.08,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.08,path_1,8.0,path_1,8.02,70.19,0,0,0.0,0.0,0.0,0.0
37,90.19236875951346,path_1,9.0,path_1,9.01,path_1,9.01,path_1,9.08,path_1,9.0,path_1,9.0,path_1,9.0,path_1,9.08,path_1,9.0,path_1,9.02,80.19,0,0,0.0,0.0,0.0,0.0
38,100.19236875951346,path_1,10.0,path_1,10.01,path_1,10.01,path_1,10.08,path_1,10.0,path_1,10.0,path_1,10.0,path_1,10.08,path_1,10.0,path_1,10.02,90.19,0,0,0.0,0.0,0.0,0.0
39,50.09618437975673,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.04,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.04,path_1,5.0,path_1,5.01,100.19,0,0,0.19,0.0,0.0,0.19
40,60.09618437975673,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.04,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.04,path_1,6.0,path_1,6.01,50.1,0,0,0.0,0.0,0.0,0.0
41,70.09618437975672,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.04,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.04,path_1,7.0,path_1,7.01,60.1,0,0,0.0,0.0,0.0,0.0
42,80.09618437975672,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.04,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.04,path_1,8.0,path_1,8.01,70.1,0,0,0.0,0.0,0.0,0.0
43,90.09618437975672,path_1,9.0,path_1,9.0,path_1,9.0,path_1,9.04,path_1,9.0,path_1,9.0,path_1,9.0,path_1,9.04,path_1,9.0,path_1,9.01,80.1,0,0,0.0,0.0,0.0,0.0
44,100.09618437975672,path_1,10.0,path_1,10.0,path_1,10.0,path_1,10.04,path_1,10.0,path_1,10.0,path_1,10.0,path_1,10.04,path_1,10.0,path_1,10.01,90.1,0,0,0.0,0.0,0.0,0.0
45,50.04809218987836,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.02,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.02,path_1,5.0,path_1,5.01,100.1,0,0,0.1,0.0,0.0,0.1
