timestep,total_throughput,agent_0_path,agent_0_cwnd,agent_1_path,agent_1_cwnd,agent_2_path,agent_2_cwnd,agent_3_path,agent_3_cwnd,agent_4_path,agent_4_cwnd,agent_5_path,agent_5_cwnd,agent_6_path,agent_6_cwnd,agent_7_path,agent_7_cwnd,agent_8_path,agent_8_cwnd,agent_9_path,agent_9_cwnd,agent_10_path,agent_10_cwnd,agent_11_path,agent_11_cwnd,agent_12_path,agent_12_cwnd,agent_13_path,agent_13_cwnd,agent_14_path,agent_14_cwnd,agent_15_path,agent_15_cwnd,agent_16_path,agent_16_cwnd,agent_17_path,agent_17_cwnd,agent_18_path,agent_18_cwnd,agent_19_path,agent_19_cwnd,agent_20_path,agent_20_cwnd,agent_21_path,agent_21_cwnd,agent_22_path,agent_22_cwnd,agent_23_path,agent_23_cwnd,agent_24_path,agent_24_cwnd,path_1_load,path_2_load,path_1_loss,path_2_loss,total_loss
230,200.00000000000009,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,175.0,0,0.0,0.0,0.0
231,100.00000000000004,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,200.0,0,0.0,0.0,0.0
232,125.00000000000004,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,100.0,0,0.0,0.0,0.0
233,150.00000000000006,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,125.0,0,0.0,0.0,0.0
234,175.00000000000006,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,150.0,0,0.0,0.0,0.0
235,200.00000000000006,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,175.0,0,0.0,0.0,0.0
236,225.00000000000006,path_1,9.0,path_1,9.0,path_1,9.0,path_1,9.0,path_1,9.0,path_1,9.0,path_1,9.0,path_1,9.0,path_1,9.0,path_1,9.0,path_1,9.0,path_1,9.0,path_1,9.0,path_1,9.0,path_1,9.0,path_1,9.0,path_1,9.0,path_1,9.0,path_1,9.0,path_1,9.0,path_1,9.0,path_1,9.0,path_1,9.0,path_1,9.0,path_1,9.0,200.0,0,0.0,0.0,0.0
237,112.50000000000003,path_1,4.5,path_1,4.5,path_1,4.5,path_1,4.5,path_1,4.5,path_1,4.5,path_1,4.5,path_1,4.5,path_1,4.5,path_1,4.5,path_1,4.5,path_1,4.5,path_1,4.5,path_1,4.5,path_1,4.5,path_1,4.5,path_1,4.5,path_1,4.5,path_1,4.5,path_1,4.5,path_1,4.5,path_1,4.5,path_1,4.5,path_1,4.5,path_1,4.5,225.0,0,25.0,0.0,25.0
238,137.50000000000003,path_1,5.5,path_1,5.5,path_1,5.5,path_1,5.5,path_1,5.5,path_1,5.5,path_1,5.5,path_1,5.5,path_1,5.5,path_1,5.5,path_1,5.5,path_1,5.5,path_1,5.5,path_1,5.5,path_1,5.5,path_1,5.5,path_1,5.5,path_1,5.5,path_1,5.5,path_1,5.5,path_1,5.5,path_1,5.5,path_1,5.5,path_1,5.5,path_1,5.5,112.5,0,0.0,0.0,0.0
239,162.50000000000003,path_1,6.5,path_1,6.5,path_1,6.5,path_1,6.5,path_1,6.5,path_1,6.5,path_1,6.5,path_1,6.5,path_1,6.5,path_1,6.5,path_1,6.5,path_1,6.5,path_1,6.5,path_1,6.5,path_1,6.5,path_1,6.5,path_1,6.5,path_1,6.5,path_1,6.5,path_1,6.5,path_1,6.5,path_1,6.5,path_1,6.5,path_1,6.5,path_1,6.5,137.5,0,0.0,0.0,0.0
240,187.50000000000003,path_1,7.5,path_1,7.5,path_1,7.5,path_1,7.5,path_1,7.5,path_1,7.5,path_1,7.5,path_1,7.5,path_1,7.5,path_1,7.5,path_1,7.5,path_1,7.5,path_1,7.5,path_1,7.5,path_1,7.5,path_1,7.5,path_1,7.5,path_1,7.5,path_1,7.5,path_1,7.5,path_1,7.5,path_1,7.5,path_1,7.5,path_1,7.5,path_1,7.5,162.5,0,0.0,0.0,0.0
241,212.50000000000003,path_1,8.5,path_1,8.5,path_1,8.5,path_1,8.5,path_1,8.5,path_1,8.5,path_1,8.5,path_1,8.5,path_1,8.5,path_1,8.5,path_1,8.5,path_1,8.5,path_1,8.5,path_1,8.5,path_1,8.5,path_1,8.5,path_1,8.5,path_1,8.5,path_1,8.5,path_1,8.5,path_1,8.5,path_1,8.5,path_1,8.5,path_1,8.5,path_1,8.5,187.5,0,0.0,0.0,0.0
242,106.25000000000001,path_1,4.25,path_1,4.25,path_1,4.25,path_1,4.25,path_1,4.25,path_1,4.25,path_1,4.25,path_1,4.25,path_1,4.25,path_1,4.25,path_1,4.25,path_1,4.25,path_1,4.25,path_1,4.25,path_1,4.25,path_1,4.25,path_1,4.25,path_1,4.25,path_1,4.25,path_1,4.25,path_1,4.25,path_1,4.25,path_1,4.25,path_1,4.25,path_1,4.25,212.5,0,12.5,0.0,12.5
243,131.25,path_1,5.25,path_1,5.25,path_1,5.25,path_1,5.25,path_1,5.25,path_1,5.25,path_1,5.25,path_1,5.25,path_1,5.25,path_1,5.25,path_1,5.25,path_1,5.25,path_1,5.25,path_1,5.25,path_1,5.25,path_1,5.25,path_1,5.25,path_1,5.25,path_1,5.25,path_1,5.25,path_1,5.25,path_1,5.25,path_1,5.25,path_1,5.25,path_1,5.25,106.25,0,0.0,0.0,0.0
244,156.25,path_1,6.25,path_1,6.25,path_1,6.25,path_1,6.25,path_1,6.25,path_1,6.25,path_1,6.25,path_1,6.25,path_1,6.25,path_1,6.25,path_1,6.25,path_1,6.25,path_1,6.25,path_1,6.25,path_1,6.25,path_1,6.25,path_1,6.25,path_1,6.25,path_1,6.25,path_1,6.25,path_1,6.25,path_1,6.25,path_1,6.25,path_1,6.25,path_1,6.25,131.25,0,0.0,0.0,0.0
245,181.25,path_1,7.25,path_1,7.25,path_1,7.25,path_1,7.25,path_1,7.25,path_1,7.25,path_1,7.25,path_1,7.25,path_1,7.25,path_1,7.25,path_1,7.25,path_1,7.25,path_1,7.25,path_1,7.25,path_1,7.25,path_1,7.25,path_1,7.25,path_1,7.25,path_1,7.25,path_1,7.25,path_1,7.25,path_1,7.25,path_1,7.25,path_1,7.25,path_1,7.25,156.25,0,0.0,0.0,0.0
246,206.25,path_1,8.25,path_1,8.25,path_1,8.25,path_1,8.25,path_1,8.25,path_1,8.25,path_1,8.25,path_1,8.25,path_1,8.25,path_1,8.25,path_1,8.25,path_1,8.25,path_1,8.25,path_1,8.25,path_1,8.25,path_1,8.25,path_1,8.25,path_1,8.25,path_1,8.25,path_1,8.25,path_1,8.25,path_1,8.25,path_1,8.25,path_1,8.25,path_1,8.25,181.25,0,0.0,0.0,0.0
247,103.125,path_1,4.12,path_1,4.13,path_1,4.12,path_1,4.12,path_1,4.13,path_1,4.13,path_1,4.12,path_1,4.12,path_1,4.12,path_1,4.12,path_1,4.12,path_1,4.12,path_1,4.12,path_1,4.13,path_1,4.12,path_1,4.13,path_1,4.13,path_1,4.12,path_1,4.12,path_1,4.13,path_1,4.12,path_1,4.12,path_1,4.13,path_1,4.12,path_1,4.13,206.25,0,6.25,0.0,6.25
248,128.125,path_1,5.12,path_1,5.13,path_1,5.12,path_1,5.12,path_1,5.13,path_1,5.13,path_1,5.12,path_1,5.12,path_1,5.12,path_1,5.12,path_1,5.12,path_1,5.12,path_1,5.12,path_1,5.13,path_1,5.12,path_1,5.13,path_1,5.13,path_1,5.12,path_1,5.12,path_1,5.13,path_1,5.12,path_1,5.12,path_1,5.13,path_1,5.12,path_1,5.13,103.13,0,0.0,0.0,0.0
249,153.125,path_1,6.12,path_1,6.13,path_1,6.12,path_1,6.12,path_1,6.13,path_1,6.13,path_1,6.12,path_1,6.12,path_1,6.12,path_1,6.12,path_1,6.12,path_1,6.12,path_1,6.12,path_1,6.13,path_1,6.12,path_1,6.13,path_1,6.13,path_1,6.12,path_1,6.12,path_1,6.13,path_1,6.12,path_1,6.12,path_1,6.13,path_1,6.12,path_1,6.13,128.12,0,0.0,0.0,0.0
250,178.125,path_1,7.12,path_1,7.13,path_1,7.12,path_1,7.12,path_1,7.13,path_1,7.13,path_1,7.12,path_1,7.12,path_1,7.12,path_1,7.12,path_1,7.12,path_1,7.12,path_1,7.12,path_1,7.13,path_1,7.12,path_1,7.13,path_1,7.13,path_1,7.12,path_1,7.12,path_1,7.13,path_1,7.12,path_1,7.12,path_1,7.13,path_1,7.12,path_1,7.13,153.12,0,0.0,0.0,0.0
251,203.125,path_1,8.12,path_1,8.13,path_1,8.12,path_1,8.12,path_1,8.13,path_1,8.13,path_1,8.12,path_1,8.12,path_1,8.12,path_1,8.12,path_1,8.12,path_1,8.12,path_1,8.12,path_1,8.13,path_1,8.12,path_1,8.13,path_1,8.13,path_1,8.12,path_1,8.12,path_1,8.13,path_1,8.12,path_1,8.12,path_1,8.13,path_1,8.12,path_1,8.13,178.12,0,0.0,0.0,0.0
252,101.5625,path_1,4.06,path_1,4.06,path_1,4.06,path_1,4.06,path_1,4.06,path_1,4.06,path_1,4.06,path_1,4.06,path_1,4.06,path_1,4.06,path_1,4.06,path_1,4.06,path_1,4.06,path_1,4.06,path_1,4.06,path_1,4.06,path_1,4.06,path_1,4.06,path_1,4.06,path_1,4.06,path_1,4.06,path_1,4.06,path_1,4.06,path_1,4.06,path_1,4.06,203.13,0,3.13,0.0,3.13
253,126.5625,path_1,5.06,path_1,5.06,path_1,5.06,path_1,5.06,path_1,5.06,path_1,5.06,path_1,5.06,path_1,5.06,path_1,5.06,path_1,5.06,path_1,5.06,path_1,5.06,path_1,5.06,path_1,5.06,path_1,5.06,path_1,5.06,path_1,5.06,path_1,5.06,path_1,5.06,path_1,5.06,path_1,5.06,path_1,5.06,path_1,5.06,path_1,5.06,path_1,5.06,101.56,0,0.0,0.0,0.0
254,151.5625,path_1,6.06,path_1,6.06,path_1,6.06,path_1,6.06,path_1,6.06,path_1,6.06,path_1,6.06,path_1,6.06,path_1,6.06,path_1,6.06,path_1,6.06,path_1,6.06,path_1,6.06,path_1,6.06,path_1,6.06,path_1,6.06,path_1,6.06,path_1,6.06,path_1,6.06,path_1,6.06,path_1,6.06,path_1,6.06,path_1,6.06,path_1,6.06,path_1,6.06,126.56,0,0.0,0.0,0.0
255,176.5625,path_1,7.06,path_1,7.06,path_1,7.06,path_1,7.06,path_1,7.06,path_1,7.06,path_1,7.06,path_1,7.06,path_1,7.06,path_1,7.06,path_1,7.06,path_1,7.06,path_1,7.06,path_1,7.06,path_1,7.06,path_1,7.06,path_1,7.06,path_1,7.06,path_1,7.06,path_1,7.06,path_1,7.06,path_1,7.06,path_1,7.06,path_1,7.06,path_1,7.06,151.56,0,0.0,0.0,0.0
256,201.5625,path_1,8.06,path_1,8.06,path_1,8.06,path_1,8.06,path_1,8.06,path_1,8.06,path_1,8.06,path_1,8.06,path_1,8.06,path_1,8.06,path_1,8.06,path_1,8.06,path_1,8.06,path_1,8.06,path_1,8.06,path_1,8.06,path_1,8.06,path_1,8.06,path_1,8.06,path_1,8.06,path_1,8.06,path_1,8.06,path_1,8.06,path_1,8.06,path_1,8.06,176.56,0,0.0,0.0,0.0
257,100.78125,path_1,4.03,path_1,4.03,path_1,4.03,path_1,4.03,path_1,4.03,path_1,4.03,path_1,4.03,path_1,4.03,path_1,4.03,path_1,4.03,path_1,4.03,path_1,4.03,path_1,4.03,path_1,4.03,path_1,4.03,path_1,4.03,path_1,4.03,path_1,4.03,path_1,4.03,path_1,4.03,path_1,4.03,path_1,4.03,path_1,4.03,path_1,4.03,path_1,4.03,201.56,0,1.56,0.0,1.56
258,125.78125,path_1,5.03,path_1,5.03,path_1,5.03,path_1,5.03,path_1,5.03,path_1,5.03,path_1,5.03,path_1,5.03,path_1,5.03,path_1,5.03,path_1,5.03,path_1,5.03,path_1,5.03,path_1,5.03,path_1,5.03,path_1,5.03,path_1,5.03,path_1,5.03,path_1,5.03,path_1,5.03,path_1,5.03,path_1,5.03,path_1,5.03,path_1,5.03,path_1,5.03,100.78,0,0.0,0.0,0.0
259,150.78125,path_1,6.03,path_1,6.03,path_1,6.03,path_1,6.03,path_1,6.03,path_1,6.03,path_1,6.03,path_1,6.03,path_1,6.03,path_1,6.03,path_1,6.03,path_1,6.03,path_1,6.03,path_1,6.03,path_1,6.03,path_1,6.03,path_1,6.03,path_1,6.03,path_1,6.03,path_1,6.03,path_1,6.03,path_1,6.03,path_1,6.03,path_1,6.03,path_1,6.03,125.78,0,0.0,0.0,0.0
260,175.78125,path_1,7.03,path_1,7.03,path_1,7.03,path_1,7.03,path_1,7.03,path_1,7.03,path_1,7.03,path_1,7.03,path_1,7.03,path_1,7.03,path_1,7.03,path_1,7.03,path_1,7.03,path_1,7.03,path_1,7.03,path_1,7.03,path_1,7.03,path_1,7.03,path_1,7.03,path_1,7.03,path_1,7.03,path_1,7.03,path_1,7.03,path_1,7.03,path_1,7.03,150.78,0,0.0,0.0,0.0
261,200.78125,path_1,8.03,path_1,8.03,path_1,8.03,path_1,8.03,path_1,8.03,path_1,8.03,path_1,8.03,path_1,8.03,path_1,8.03,path_1,8.03,path_1,8.03,path_1,8.03,path_1,8.03,path_1,8.03,path_1,8.03,path_1,8.03,path_1,8.03,path_1,8.03,path_1,8.03,path_1,8.03,path_1,8.03,path_1,8.03,path_1,8.03,path_1,8.03,path_1,8.03,175.78,0,0.0,0.0,0.0
262,100.390625,path_1,4.02,path_1,4.02,path_1,4.02,path_1,4.02,path_1,4.02,path_1,4.02,path_1,4.02,path_1,4.02,path_1,4.02,path_1,4.02,path_1,4.02,path_1,4.02,path_1,4.02,path_1,4.02,path_1,4.02,path_1,4.02,path_1,4.02,path_1,4.02,path_1,4.02,path_1,4.02,path_1,4.02,path_1,4.02,path_1,4.02,path_1,4.02,path_1,4.02,200.78,0,0.78,0.0,0.78
263,125.390625,path_1,5.02,path_1,5.02,path_1,5.02,path_1,5.02,path_1,5.02,path_1,5.02,path_1,5.02,path_1,5.02,path_1,5.02,path_1,5.02,path_1,5.02,path_1,5.02,path_1,5.02,path_1,5.02,path_1,5.02,path_1,5.02,path_1,5.02,path_1,5.02,path_1,5.02,path_1,5.02,path_1,5.02,path_1,5.02,path_1,5.02,path_1,5.02,path_1,5.02,100.39,0,0.0,0.0,0.0
264,150.390625,path_1,6.02,path_1,6.02,path_1,6.02,path_1,6.02,path_1,6.02,path_1,6.02,path_1,6.02,path_1,6.02,path_1,6.02,path_1,6.02,path_1,6.02,path_1,6.02,path_1,6.02,path_1,6.02,path_1,6.02,path_1,6.02,path_1,6.02,path_1,6.02,path_1,6.02,path_1,6.02,path_1,6.02,path_1,6.02,path_1,6.02,path_1,6.02,path_1,6.02,125.39,0,0.0,0.0,0.0
265,175.390625,path_1,7.02,path_1,7.02,path_1,7.02,path_1,7.02,path_1,7.02,path_1,7.02,path_1,7.02,path_1,7.02,path_1,7.02,path_1,7.02,path_1,7.02,path_1,7.02,path_1,7.02,path_1,7.02,path_1,7.02,path_1,7.02,path_1,7.02,path_1,7.02,path_1,7.02,path_1,7.02,path_1,7.02,path_1,7.02,path_1,7.02,path_1,7.02,path_1,7.02,150.39,0,0.0,0.0,0.0
266,200.390625,path_1,8.02,path_1,8.02,path_1,8.02,path_1,8.02,path_1,8.02,path_1,8.02,path_1,8.02,path_1,8.02,path_1,8.02,path_1,8.02,path_1,8.02,path_1,8.02,path_1,8.02,path_1,8.02,path_1,8.02,path_1,8.02,path_1,8.02,path_1,8.02,path_1,8.02,path_1,8.02,path_1,8.02,path_1,8.02,path_1,8.02,path_1,8.02,path_1,8.02,175.39,0,0.0,0.0,0.0
267,100.1953125,path_1,4.01,path_1,4.01,path_1,4.01,path_1,4.01,path_1,4.01,path_1,4.01,path_1,4.01,path_1,4.01,path_1,4.01,path_1,4.01,path_1,4.01,path_1,4.01,path_1,4.01,path_1,4.01,path_1,4.01,path_1,4.01,path_1,4.01,path_1,4.01,path_1,4.01,path_1,4.01,path_1,4.01,path_1,4.01,path_1,4.01,path_1,4.01,path_1,4.01,200.39,0,0.39,0.0,0.39
268,125.1953125,path_1,5.01,path_1,5.01,path_1,5.01,path_1,5.01,path_1,5.01,path_1,5.01,path_1,5.01,path_1,5.01,path_1,5.01,path_1,5.01,path_1,5.01,path_1,5.01,path_1,5.01,path_1,5.01,path_1,5.01,path_1,5.01,path_1,5.01,path_1,5.01,path_1,5.01,path_1,5.01,path_1,5.01,path_1,5.01,path_1,5.01,path_1,5.01,path_1,5.01,100.2,0,0.0,0.0,0.0
269,150.1953125,path_1,6.01,path_1,6.01,path_1,6.01,path_1,6.01,path_1,6.01,path_1,6.01,path_1,6.01,path_1,6.01,path_1,6.01,path_1,6.01,path_1,6.01,path_1,6.01,path_1,6.01,path_1,6.01,path_1,6.01,path_1,6.01,path_1,6.01,path_1,6.01,path_1,6.01,path_1,6.01,path_1,6.01,path_1,6.01,path_1,6.01,path_1,6.01,path_1,6.01,125.2,0,0.0,0.0,0.0
270,175.1953125,path_1,7.01,path_1,7.01,path_1,7.01,path_1,7.01,path_1,7.01,path_1,7.01,path_1,7.01,path_1,7.01,path_1,7.01,path_1,7.01,path_1,7.01,path_1,7.01,path_1,7.01,path_1,7.01,path_1,7.01,path_1,7.01,path_1,7.01,path_1,7.01,path_1,7.01,path_1,7.01,path_1,7.01,path_1,7.01,path_1,7.01,path_1,7.01,path_1,7.01,150.2,0,0.0,0.0,0.0
271,200.1953125,path_1,8.01,path_1,8.01,path_1,8.01,path_1,8.01,path_1,8.01,path_1,8.01,path_1,8.01,path_1,8.01,path_1,8.01,path_1,8.01,path_1,8.01,path_1,8.01,path_1,8.01,path_1,8.01,path_1,8.01,path_1,8.01,path_1,8.01,path_1,8.01,path_1,8.01,path_1,8.01,path_1,8.01,path_1,8.01,path_1,8.01,path_1,8.01,path_1,8.01,175.2,0,0.0,0.0,0.0
272,100.09765625,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,200.2,0,0.2,0.0,0.2
273,125.09765625,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,100.1,0,0.0,0.0,0.0
274,150.09765625,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,125.1,0,0.0,0.0,0.0
275,175.09765625,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,150.1,0,0.0,0.0,0.0
276,200.09765625,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,175.1,0,0.0,0.0,0.0
277,100.048828125,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,200.1,0,0.1,0.0,0.1
278,125.048828125,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,100.05,0,0.0,0.0,0.0
279,150.048828125,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,125.05,0,0.0,0.0,0.0
280,175.048828125,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,150.05,0,0.0,0.0,0.0
281,200.048828125,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,175.05,0,0.0,0.0,0.0
282,100.0244140625,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,200.05,0,0.05,0.0,0.05
283,125.0244140625,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,100.02,0,0.0,0.0,0.0
284,150.0244140625,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,path_1,6.0,125.02,0,0.0,0.0,0.0
285,175.0244140625,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,path_1,7.0,150.02,0,0.0,0.0,0.0
286,200.0244140625,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,path_1,8.0,175.02,0,0.0,0.0,0.0
287,100.01220703125,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,path_1,4.0,200.02,0,0.02,0.0,0.02
288,125.01220703125,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,path_1,5.0,100.01,0,0.0,0.0,0.0
